FILIAL,UF_FILIAL,PRODUTO,DESCRICAO,ARMAZEM,QUANTIDADE
110102,JDI,PG21LP436SDF0,21 LV PROF PV SEMI EXTENSIVO 1O VOL SAE FISICA,01,115.0
110104,FOR,PG21LP436SDF0,21 LV PROF PV SEMI EXTENSIVO 1O VOL SAE FISICA,01,28.0
110102,JDI,PG21LP436SDG0,21 LV PROF PV SEMI EXTENSIVO 1O VOL SAE GEOGRAFIA,01,125.0
110104,FOR,PG21LP436SDG0,21 LV PROF PV SEMI EXTENSIVO 1O VOL SAE GEOGRAFIA,01,26.0
110102,JDI,PG21LP436SDH0,21 LV PROF PV SEMI EXTENSIVO 1O VOL SAE HISTORIA,01,133.0
110104,FOR,PG21LP436SDH0,21 LV PROF PV SEMI EXTENSIVO 1O VOL SAE HISTORIA,01,28.0
110102,JDI,PG21LP436SDI0,21 LV PROF PV SEMI EXTENSIVO 1O VOL SAE INGLES,01,73.0
110104,FOR,PG21LP436SDI0,21 LV PROF PV SEMI EXTENSIVO 1O VOL SAE INGLES,01,79.0
110102,JDI,PG21LP436SDM0,21 LV PROF PV SEMI EXTENSIVO 1O VOL SAE MATEMATICA,01,100.0
110104,FOR,PG21LP436SDM0,21 LV PROF PV SEMI EXTENSIVO 1O VOL SAE MATEMATICA,01,32.0
110102,JDI,PG21LP436SDP0,21 LV PROF PV SEMI EXTENSIVO 1O VOL SAE PORTUGUES,01,110.0
110104,FOR,PG21LP436SDP0,21 LV PROF PV SEMI EXTENSIVO 1O VOL SAE PORTUGUES,01,31.0
110102,JDI,PG21LP436SDQ0,21 LV PROF PV SEMI EXTENSIVO 1O VOL SAE QUIMICA,01,127.0
110104,FOR,PG21LP436SDQ0,21 LV PROF PV SEMI EXTENSIVO 1O VOL SAE QUIMICA,01,26.0
110102,JDI,PG21LP437SDB0,21 LV PROF PV SEMI EXTENSIVO 2O VOL SAE BIOLOGIA,01,231.0
110104,FOR,PG21LP437SDB0,21 LV PROF PV SEMI EXTENSIVO 2O VOL SAE BIOLOGIA,01,39.0
110102,JDI,PG21LP437SDF0,21 LV PROF PV SEMI EXTENSIVO 2O VOL SAE FISICA,01,228.0
110104,FOR,PG21LP437SDF0,21 LV PROF PV SEMI EXTENSIVO 2O VOL SAE FISICA,01,39.0
110102,JDI,PG21LP437SDG0,21 LV PROF PV SEMI EXTENSIVO 2O VOL SAE GEOGRAFIA,01,228.0
110104,FOR,PG21LP437SDG0,21 LV PROF PV SEMI EXTENSIVO 2O VOL SAE GEOGRAFIA,01,39.0
110102,JDI,PG21LP437SDH0,21 LV PROF PV SEMI EXTENSIVO 2O VOL SAE HISTORIA,01,256.0
110104,FOR,PG21LP437SDH0,21 LV PROF PV SEMI EXTENSIVO 2O VOL SAE HISTORIA,01,39.0
110102,JDI,PG21LP437SDI0,21 LV PROF PV SEMI EXTENSIVO 2O VOL SAE INGLES,01,260.0
110104,FOR,PG21LP437SDI0,21 LV PROF PV SEMI EXTENSIVO 2O VOL SAE INGLES,01,39.0
110102,JDI,PG21LP437SDM0,21 LV PROF PV SEMI EXTENSIVO 2O VOL SAE MATEMATICA,01,228.0
110104,FOR,PG21LP437SDM0,21 LV PROF PV SEMI EXTENSIVO 2O VOL SAE MATEMATICA,01,39.0
110102,JDI,PG21LP437SDP0,21 LV PROF PV SEMI EXTENSIVO 2O VOL SAE PORTUGUES,01,202.0
110104,FOR,PG21LP437SDP0,21 LV PROF PV SEMI EXTENSIVO 2O VOL SAE PORTUGUES,01,39.0
110102,JDI,PG21LP437SDQ0,21 LV PROF PV SEMI EXTENSIVO 2O VOL SAE QUIMICA,01,222.0
110104,FOR,PG21LP437SDQ0,21 LV PROF PV SEMI EXTENSIVO 2O VOL SAE QUIMICA,01,39.0
110102,JDI,PG21LP515SD00,21 LV PROF PV SEMI COORDENACAO ANUAL SAE,01,52.0
110104,FOR,PG21LP515SD00,21 LV PROF PV SEMI COORDENACAO ANUAL SAE,01,14.0
110102,JDI,PG22AA115SD00,AGENDA INF SAE,01,2999.0
110104,FOR,PG22AA115SD00,AGENDA INF SAE,01,1794.0
110102,JDI,PG22AA215SD00,AGENDA EF1 SAE,01,2735.0
110104,FOR,PG22AA215SD00,AGENDA EF1 SAE,01,5177.0
110102,JDI,PG22AA315SD00,AGENDA EF2 E EM SAE,01,1247.0
110104,FOR,PG22AA315SD00,AGENDA EF2 E EM SAE,01,3509.0
110102,JDI,PG22AP315SD00,AGENDA PROF SAE,01,1612.0
110104,FOR,PG22AP315SD00,AGENDA PROF SAE,01,1394.0
110102,JDI,PG22BA115SD00,22 DATAS COMEMORATIVAS ALUNO INF 1 ANO ANUAL,01,129.0
110104,FOR,PG22BA115SD00,22 DATAS COMEMORATIVAS ALUNO INF 1 ANO ANUAL,01,127.0
110102,JDI,PG22BA125SD00,22 DATAS COMEMORATIVAS ALUNO INF 2 ANOS ANUAL,01,603.0
110104,FOR,PG22BA125SD00,22 DATAS COMEMORATIVAS ALUNO INF 2 ANOS ANUAL,01,144.0
110102,JDI,PG22BA135SD00,22 DATAS COMEMORATIVAS ALUNO INF 3 ANOS ANUAL,01,266.0
110104,FOR,PG22BA135SD00,22 DATAS COMEMORATIVAS ALUNO INF 3 ANOS ANUAL,01,85.0
110102,JDI,PG22BA145SD00,22 DATAS COMEMORATIVAS ALUNO INF 4 ANOS ANUAL,01,574.0
110104,FOR,PG22BA145SD00,22 DATAS COMEMORATIVAS ALUNO INF 4 ANOS ANUAL,01,194.0
110102,JDI,PG22BA155SD00,22 DATAS COMEMORATIVAS ALUNO INF 5 ANOS ANUAL,01,450.0
110104,FOR,PG22BA155SD00,22 DATAS COMEMORATIVAS ALUNO INF 5 ANOS ANUAL,01,124.0
110102,JDI,PG22BP115SD00,22 DATAS COMEMORATIVAS PROF INF 1 ANO ANUAL,01,1746.0
110102,JDI,PG22BP125SD00,22 DATAS COMEMORATIVAS PROF INF 2 ANOS ANUAL,01,1855.0
110102,JDI,PG22BP135SD00,22 DATAS COMEMORATIVAS PROF INF 3 ANOS ANUAL,01,1501.0
110102,JDI,PG22BP145SD00,22 DATAS COMEMORATIVAS PROF INF 4 ANOS ANUAL,01,2989.0
110102,JDI,PG22BP155SD00,22 DATAS COMEMORATIVAS PROF INF 5 ANOS ANUAL,01,2919.0
110102,JDI,PG22CA155SDM1,22 CARTILHA ALUNO ANUAL SAE MATEMATICA VOL 1,01,1638.0
110104,FOR,PG22CA155SDM1,22 CARTILHA ALUNO ANUAL SAE MATEMATICA VOL 1,01,1454.0
110102,JDI,PG22CA155SDP1,22 CARTILHA ALUNO ANUAL SAE LETRAS VOL 1,01,2141.0
110104,FOR,PG22CA155SDP1,22 CARTILHA ALUNO ANUAL SAE LETRAS VOL 1,01,1665.0
110102,JDI,PG22CA215SDM2,22 CARTILHA ALUNO ANUAL SAE MATEMATICA VOL 2,01,1756.0
110104,FOR,PG22CA215SDM2,22 CARTILHA ALUNO ANUAL SAE MATEMATICA VOL 2,01,1261.0
110102,JDI,PG22CA215SDP2,22 CARTILHA ALUNO ANUAL SAE LETRAS VOL 2,01,2471.0
110104,FOR,PG22CA215SDP2,22 CARTILHA ALUNO ANUAL SAE LETRAS VOL 2,01,1333.0
110102,JDI,PG22IP135SD00,22 ALFABETO E NUMERAIS ILUSTRADOS PROF INF 3 ANOS,01,535.0
110104,FOR,PG22IP135SD00,22 ALFABETO E NUMERAIS ILUSTRADOS PROF INF 3 ANOS,01,435.0
110102,JDI,PG22IP145SD00,22 ALFABETO E NUMERAIS ILUSTRADOS PROF INF 4 ANOS,01,348.0
110104,FOR,PG22IP145SD00,22 ALFABETO E NUMERAIS ILUSTRADOS PROF INF 4 ANOS,01,302.0
110102,JDI,PG22IP155SD00,22 ALFABETO E NUMERAIS ILUSTRADOS PROF EF1 1O ANO,01,624.0
110104,FOR,PG22IP155SD00,22 ALFABETO E NUMERAIS ILUSTRADOS PROF EF1 1O ANO,01,600.0
110102,JDI,PG22IP215SD00,22 ALFABETO E NUMERAIS ILUSTRADOS PROF INF 5 ANOS,01,318.0
110104,FOR,PG22IP215SD00,22 ALFABETO E NUMERAIS ILUSTRADOS PROF INF 5 ANOS,01,624.0
110102,JDI,PG22KP115SD0D,22 CARTAZ ANIVERSARIANTES PROF INF 1 ANO ANUAL SAE,01,133.0
110104,FOR,PG22KP115SD0D,22 CARTAZ ANIVERSARIANTES PROF INF 1 ANO ANUAL SAE,01,55.0
110102,JDI,PG22KP115SD0M,22 CARTAZ ALTURA PROF INF 1 ANO ANUAL SAE,01,133.0
110104,FOR,PG22KP115SD0M,22 CARTAZ ALTURA PROF INF 1 ANO ANUAL SAE,01,55.0
110102,JDI,PG22KP125SD0D,22 CARTAZ ANIVERSARIANTES PROF INF 2 ANOS ANUAL SA,01,212.0
110104,FOR,PG22KP125SD0D,22 CARTAZ ANIVERSARIANTES PROF INF 2 ANOS ANUAL SA,01,187.0
110102,JDI,PG22KP125SD0M,22 CARTAZ ALTURA PROF INF 2 ANOS ANUAL SAE,01,212.0
110104,FOR,PG22KP125SD0M,22 CARTAZ ALTURA PROF INF 2 ANOS ANUAL SAE,01,187.0
110102,JDI,PG22KP135SD0D,22 CARTAZ ANIVERSARIANTES PROF INF 3 ANOS ANUA,01,640.0
110104,FOR,PG22KP135SD0D,22 CARTAZ ANIVERSARIANTES PROF INF 3 ANOS ANUA,01,435.0
110102,JDI,PG22KP135SD0M,22 CARTAZ ALTURA PROF INF 3 ANOS ANUAL SAE,01,647.0
110104,FOR,PG22KP135SD0M,22 CARTAZ ALTURA PROF INF 3 ANOS ANUAL SAE,01,435.0
110102,JDI,PG22KP145SD0D,22 CARTAZ ANIVERSARIANTES PROF INF 4 ANOS ANUAL SA,01,182.0
110104,FOR,PG22KP145SD0D,22 CARTAZ ANIVERSARIANTES PROF INF 4 ANOS ANUAL SA,01,302.0
110102,JDI,PG22KP145SD0M,22 CARTAZ ALTURA PROF INF 4 ANOS ANUAL SAE,01,182.0
110104,FOR,PG22KP145SD0M,22 CARTAZ ALTURA PROF INF 4 ANOS ANUAL SAE,01,302.0
110102,JDI,PG22KP155SD0D,22 CARTAZ ANIVERSARIANTES PROF INF 5 ANOS ANUAL SA,01,321.0
110104,FOR,PG22KP155SD0D,22 CARTAZ ANIVERSARIANTES PROF INF 5 ANOS ANUAL SA,01,622.0
110102,JDI,PG22KP155SD0M,22 CARTAZ ALTURA PROF INF 5 ANOS ANUAL SAE,01,321.0
110104,FOR,PG22KP155SD0M,22 CARTAZ ALTURA PROF INF 5 ANOS ANUAL SAE,01,622.0
110102,JDI,PG22KP225SD0D,22 CARTAZ ANIVERSARIANTES PROF EF1 1O ANO,01,667.0
110104,FOR,PG22KP225SD0D,22 CARTAZ ANIVERSARIANTES PROF EF1 1O ANO,01,593.0
110102,JDI,PG22KP225SD0M,22 CARTAZ ALTURA PROF EF1 1O ANO,01,666.0
110104,FOR,PG22KP225SD0M,22 CARTAZ ALTURA PROF EF1 1O ANO,01,593.0
110102,JDI,PG22LA115DBI0,22 LV ALUNO INF 1 ANO ANUAL DOM BOSCO INGLES,01,93.0
110104,FOR,PG22LA115DBI0,22 LV ALUNO INF 1 ANO ANUAL DOM BOSCO INGLES,01,36.0
110102,JDI,PG22LA115SDI0,22 LV ALUNO INF 1 ANO ANUAL SAE INGLES,01,304.0
110104,FOR,PG22LA115SDI0,22 LV ALUNO INF 1 ANO ANUAL SAE INGLES,01,110.0
110102,JDI,PG22LA125DBI0,22 LV ALUNO INF 2 ANOS ANUAL DOM BOSCO INGLES,01,255.0
110104,FOR,PG22LA125DBI0,22 LV ALUNO INF 2 ANOS ANUAL DOM BOSCO INGLES,01,77.0
110102,JDI,PG22LA125SDI0,22 LV ALUNO INF 2 ANOS ANUAL SAE INGLES,01,182.0
110104,FOR,PG22LA125SDI0,22 LV ALUNO INF 2 ANOS ANUAL SAE INGLES,01,450.0
110102,JDI,PG22LA135DBI0,22 LV ALUNO INF 3 ANOS ANUAL DOM BOSCO INGLES,01,428.0
110104,FOR,PG22LA135DBI0,22 LV ALUNO INF 3 ANOS ANUAL DOM BOSCO INGLES,01,109.0
110102,JDI,PG22LA135SDI0,22 LV ALUNO INF 3 ANOS ANUAL SAE INGLES,01,696.0
110104,FOR,PG22LA135SDI0,22 LV ALUNO INF 3 ANOS ANUAL SAE INGLES,01,739.0
110102,JDI,PG22LA145DBI0,22 LV ALUNO INF 4 ANOS ANUAL DOM BOSCO INGLES,01,388.0
110104,FOR,PG22LA145DBI0,22 LV ALUNO INF 4 ANOS ANUAL DOM BOSCO INGLES,01,161.0
110102,JDI,PG22LA145SDI0,22 LV ALUNO INF 4 ANOS ANUAL SAE INGLES,01,611.0
110104,FOR,PG22LA145SDI0,22 LV ALUNO INF 4 ANOS ANUAL SAE INGLES,01,1046.0
110102,JDI,PG22LA155DBI0,22 LV ALUNO INF 5 ANOS ANUAL DOM BOSCO INGLES,01,357.0
110104,FOR,PG22LA155DBI0,22 LV ALUNO INF 5 ANOS ANUAL DOM BOSCO INGLES,01,158.0
110102,JDI,PG22LA155SDI0,22 LV ALUNO INF 5 ANOS ANUAL SAE INGLES,01,664.0
110104,FOR,PG22LA155SDI0,22 LV ALUNO INF 5 ANOS ANUAL SAE INGLES,01,1077.0
110102,JDI,PG22LP115SDI0,22 LV PROF INF 1 ANO ANUAL SAE INGLES,01,805.0
110104,FOR,PG22LP115SDI0,22 LV PROF INF 1 ANO ANUAL SAE INGLES,01,197.0
110102,JDI,PG22LP125SDI0,22 LV PROF INF 2 ANOS ANUAL SAE INGLES,01,947.0
110104,FOR,PG22LP125SDI0,22 LV PROF INF 2 ANOS ANUAL SAE INGLES,01,264.0
110102,JDI,PG22LP135SDI0,22 LV PROF INF 3 ANOS ANUAL SAE INGLES,01,544.0
110104,FOR,PG22LP135SDI0,22 LV PROF INF 3 ANOS ANUAL SAE INGLES,01,210.0
110102,JDI,PG22LP145SDI0,22 LV PROF INF 4 ANOS ANUAL SAE INGLES,01,635.0
110104,FOR,PG22LP145SDI0,22 LV PROF INF 4 ANOS ANUAL SAE INGLES,01,233.0
110102,JDI,PG22LP155SDI0,22 LV PROF INF 5 ANOS ANUAL SAE INGLES,01,3197.0
110104,FOR,PG22LP155SDI0,22 LV PROF INF 5 ANOS ANUAL SAE INGLES,01,926.0
110102,JDI,PG22MA115SD00,22 BOLSA ALUNO INF 1 ANO ANUAL SAE,01,387.0
110104,FOR,PG22MA115SD00,22 BOLSA ALUNO INF 1 ANO ANUAL SAE,01,124.0
110102,JDI,PG22MA125SD00,22 BOLSA ALUNO INF 2 ANOS ANUAL SAE,01,1370.0
110104,FOR,PG22MA125SD00,22 BOLSA ALUNO INF 2 ANOS ANUAL SAE,01,137.0
110102,JDI,PG22MA135SD00,22 BOLSA ALUNO INF 3 ANOS ANUAL SAE,01,1247.0
110104,FOR,PG22MA135SD00,22 BOLSA ALUNO INF 3 ANOS ANUAL SAE,01,78.0
110102,JDI,PG22MA145SD00,22 BOLSA ALUNO INF 4 ANOS ANUAL SAE,01,1710.0
110104,FOR,PG22MA145SD00,22 BOLSA ALUNO INF 4 ANOS ANUAL SAE,01,198.0
110102,JDI,PG22MA155SD00,22 BOLSA ALUNO INF 5 ANOS ANUAL SAE,01,2019.0
110104,FOR,PG22MA155SD00,22 BOLSA ALUNO INF 5 ANOS ANUAL SAE,01,113.0
110102,JDI,PG22MP115SD00,22 BOLSA PROFESSOR INF 1 ANO ANUAL SAE,01,335.0
110104,FOR,PG22MP115SD00,22 BOLSA PROFESSOR INF 1 ANO ANUAL SAE,01,38.0
110102,JDI,PG22MP125SD00,22 BOLSA PROFESSOR INF 2 ANOS ANUAL SAE,01,345.0
110104,FOR,PG22MP125SD00,22 BOLSA PROFESSOR INF 2 ANOS ANUAL SAE,01,159.0
110102,JDI,PG22MP135SD00,22 BOLSA PROFESSOR INF 3 ANOS ANUAL SAE,01,149.0
110104,FOR,PG22MP135SD00,22 BOLSA PROFESSOR INF 3 ANOS ANUAL SAE,01,407.0
110102,JDI,PG22MP145SD00,22 BOLSA PROFESSOR INF 4 ANOS ANUAL SAE,01,626.0
110104,FOR,PG22MP145SD00,22 BOLSA PROFESSOR INF 4 ANOS ANUAL SAE,01,278.0
110102,JDI,PG22MP155SD00,22 BOLSA PROFESSOR INF 5 ANOS ANUAL SAE,01,292.0
110104,FOR,PG22MP155SD00,22 BOLSA PROFESSOR INF 5 ANOS ANUAL SAE,01,558.0
110102,JDI,PG22PA115SD00,22 PAPEL SEMENTE ALUNO INF 1 ANO ANUAL,01,180.0
110102,JDI,PG22PA125SD00,22 PAPEL SEMENTE ALUNO INF 2 ANOS ANUAL,01,1574.0
110102,JDI,PG22PA135SD00,22 PAPEL SEMENTE ALUNO INF 3 ANOS ANUAL,01,3657.0
110102,JDI,PG22PP115SD00,22 PAPEL SEMENTE PROF INF 1 ANO ANUAL,01,91.0
110102,JDI,PG22PP125SD00,22 PAPEL SEMENTE PROF INF 2 ANOS ANUAL,01,5.0
110102,JDI,PG22PP135SD00,22 PAPEL SEMENTE PROF INF 3 ANOS ANUAL,01,2714.0
110102,JDI,PG22SA115SD00,22 ELEMENTOS MONTAVEIS ALUNO INF 1 ANO ANUAL CESTA,01,1248.0
110102,JDI,PG22SA125SD00,22 ELEMENTOS MONTAVEIS ALUNO INF 2 ANOS ANUAL CEST,01,1979.0
110102,JDI,PG22SA135SD00,22 ELEMENTOS MONTAVEIS ALUNO INF 3 ANOS ANUAL CEST,01,5142.0
110102,JDI,PG22SP115SD00,22 ELEMENTOS MONTAVEIS PROF INF 1 ANO ANUAL TEATRO,01,908.0
110104,FOR,PG22SP115SD00,22 ELEMENTOS MONTAVEIS PROF INF 1 ANO ANUAL TEATRO,01,57.0
110102,JDI,PG22SP125SD00,22 ELEMENTOS MONTAVEIS PROF INF 2 ANOS ANUAL TEATR,01,301.0
110104,FOR,PG22SP125SD00,22 ELEMENTOS MONTAVEIS PROF INF 2 ANOS ANUAL TEATR,01,182.0
110102,JDI,PG22SP135SD00,22 ELEMENTOS MONTAVEIS PROF INF 3 ANOS ANUAL TEATR,01,528.0
110104,FOR,PG22SP135SD00,22 ELEMENTOS MONTAVEIS PROF INF 3 ANOS ANUAL TEATR,01,433.0
110102,JDI,PG22TA115SD00,22 TRILHA DE MEMORIAS ALUNO INF 1 ANO ANUAL SAE,01,637.0
110102,JDI,PG22TA125SD00,22 TRILHA DE MEMORIAS ALUNO INF 2 ANOS ANUAL SAE,01,915.0
110102,JDI,PG22TA135SD00,22 TRILHA DE MEMORIAS ALUNO INF 3 ANOS ANUAL SAE,01,1176.0
110102,JDI,PG22YP115SD0D,22 CARTELA ANIVERSARIANTES PROF INF 1 ANO ANUAL SA,01,133.0
110104,FOR,PG22YP115SD0D,22 CARTELA ANIVERSARIANTES PROF INF 1 ANO ANUAL SA,01,54.0
110102,JDI,PG22YP115SD0M,22 CARTELA ALTURA PROF INF 1 ANO ANUAL SAE,01,133.0
110104,FOR,PG22YP115SD0M,22 CARTELA ALTURA PROF INF 1 ANO ANUAL SAE,01,54.0
110102,JDI,PG22YP125SD0D,22 CARTELA ANIVERSARIANTES PROF INF 2 ANOS ANUL SA,01,166.0
110104,FOR,PG22YP125SD0D,22 CARTELA ANIVERSARIANTES PROF INF 2 ANOS ANUL SA,01,183.0
110102,JDI,PG22YP125SD0M,22 CARTELA ALTURA PROF INF 2 ANOS ANUAL SAE,01,163.0
110104,FOR,PG22YP125SD0M,22 CARTELA ALTURA PROF INF 2 ANOS ANUAL SAE,01,183.0
110102,JDI,PG22YP135SD0D,22 CARTELA ANIVERSARIANTES PROF 3 ANOS INF ANU,01,521.0
110104,FOR,PG22YP135SD0D,22 CARTELA ANIVERSARIANTES PROF 3 ANOS INF ANU,01,434.0
110102,JDI,PG22YP135SD0M,22 CARTELA ALTURA PROF 3 ANOS INF ANUAL SAE,01,586.0
110104,FOR,PG22YP135SD0M,22 CARTELA ALTURA PROF 3 ANOS INF ANUAL SAE,01,432.0
110102,JDI,PG22YP145SD0D,22 CARTELA ANIVERSARIANTE PROF INF 4 ANOS ANUAL SA,01,241.0
110104,FOR,PG22YP145SD0D,22 CARTELA ANIVERSARIANTE PROF INF 4 ANOS ANUAL SA,01,305.0
110102,JDI,PG22YP145SD0M,22 CARTELA ALTURA PROF INF 4 ANOS ANUAL SAE,01,241.0
110104,FOR,PG22YP145SD0M,22 CARTELA ALTURA PROF INF 4 ANOS ANUAL SAE,01,307.0
110102,JDI,PG22YP155SD0D,22 CARTELA ANIVERSARIANTE PROF INF 5 ANOS ANUAL SA,01,313.0
110104,FOR,PG22YP155SD0D,22 CARTELA ANIVERSARIANTE PROF INF 5 ANOS ANUAL SA,01,622.0
110102,JDI,PG22YP155SD0M,22 CARTELA ALTURA PROF INF 5 ANOS ANUAL SAE,01,310.0
110104,FOR,PG22YP155SD0M,22 CARTELA ALTURA PROF INF 5 ANOS ANUAL SAE,01,622.0
110102,JDI,PG22YP225SD0D,22 CARTELA ANIVERSARIANTE PROF EF1 1O ANO,01,592.0
110104,FOR,PG22YP225SD0D,22 CARTELA ANIVERSARIANTE PROF EF1 1O ANO,01,593.0
110102,JDI,PG22YP225SD0M,22 CARTELA ALTURA PROF EF1 1O ANO,01,714.0
110104,FOR,PG22YP225SD0M,22 CARTELA ALTURA PROF EF1 1O ANO,01,593.0
110102,JDI,PG23AA115DB00,AGENDA INF DB,01,2227.0
110104,FOR,PG23AA115DB00,AGENDA INF DB,01,562.0
110102,JDI,PG23AA215DB00,AGENDA EF1 DB,01,1071.0
110104,FOR,PG23AA215DB00,AGENDA EF1 DB,01,573.0
110102,JDI,PG23AA315DB00,AGENDA EF2 E EM DB,01,8490.0
110104,FOR,PG23AA315DB00,AGENDA EF2 E EM DB,01,2363.0
110102,JDI,PG23BA115DB00,23 DATAS COMEMORATIVAS ALUNO INF 1 ANO DB,01,83.0
110104,FOR,PG23BA115DB00,23 DATAS COMEMORATIVAS ALUNO INF 1 ANO DB,01,51.0
110102,JDI,PG23BA125DB00,23 DATAS COMEMORATIVAS ALUNO INF 2 ANOS DB,01,328.0
110104,FOR,PG23BA125DB00,23 DATAS COMEMORATIVAS ALUNO INF 2 ANOS DB,01,78.0
110102,JDI,PG23BA135DB00,23 DATAS COMEMORATIVAS ALUNO INF 3 ANOS DB,01,421.0
110104,FOR,PG23BA135DB00,23 DATAS COMEMORATIVAS ALUNO INF 3 ANOS DB,01,199.0
110102,JDI,PG23BA145DB00,23 DATAS COMEMORATIVAS ALUNO INF 4 ANOS DB,01,636.0
110104,FOR,PG23BA145DB00,23 DATAS COMEMORATIVAS ALUNO INF 4 ANOS DB,01,165.0
110102,JDI,PG23BA155DB00,23 DATAS COMEMORATIVAS ALUNO INF 5 ANOS DB,01,374.0
110104,FOR,PG23BA155DB00,23 DATAS COMEMORATIVAS ALUNO INF 5 ANOS DB,01,193.0
110102,JDI,PG23CA155DBM1,23 CARTILHA ALUNO ANUAL DB MATEMATICA VOL 1,01,783.0
110104,FOR,PG23CA155DBM1,23 CARTILHA ALUNO ANUAL DB MATEMATICA VOL 1,01,197.0
110102,JDI,PG23CA155DBP1,23 CARTILHA ALUNO ANUAL DB LETRAS VOL 1,01,1194.0
110104,FOR,PG23CA155DBP1,23 CARTILHA ALUNO ANUAL DB LETRAS VOL 1,01,345.0
110102,JDI,PG23CA215DBM2,23 CARTILHA ALUNO ANUAL DB MATEMATICA VOL 2,01,701.0
110104,FOR,PG23CA215DBM2,23 CARTILHA ALUNO ANUAL DB MATEMATICA VOL 2,01,177.0
110102,JDI,PG23CA215DBP2,23 CARTILHA ALUNO ANUAL DB LETRAS VOL 2,01,673.0
110104,FOR,PG23CA215DBP2,23 CARTILHA ALUNO ANUAL DB LETRAS VOL 2,01,195.0
110102,JDI,PG23FA141SD00,23 FICHA ALUNO INF 4 ANOS 1O BI SAE,01,264.0
110102,JDI,PG23FA142SD00,23 FICHA ALUNO INF 4 ANOS 2O BI SAE,01,122.0
110102,JDI,PG23FA143SD00,23 FICHA ALUNO INF 4 ANOS 3O BI SAE,01,91.0
110102,JDI,PG23FA144SD00,23 FICHA ALUNO INF 4 ANOS 4O BI SAE,01,183.0
110102,JDI,PG23FA151SD00,23 FICHA ALUNO INF 5 ANOS 1O BI SAE,01,340.0
110102,JDI,PG23FA152SD00,23 FICHA ALUNO INF 5 ANOS 2O BI SAE,01,505.0
110102,JDI,PG23FA153SD00,23 FICHA ALUNO INF 5 ANOS 3O BI SAE,01,147.0
110102,JDI,PG23FA154SD00,23 FICHA ALUNO INF 5 ANOS 4O BI SAE,01,314.0
110102,JDI,PG23FA212SD00,23 FICHA ALUNO EF1 1O ANO 2O BI SAE,01,3.0
110102,JDI,PG23KP145SD0D,23 CARTAZ QUADROS NUMERICO PROF INF,01,342.0
110104,FOR,PG23KP145SD0D,23 CARTAZ QUADROS NUMERICO PROF INF,01,301.0
110102,JDI,PG23KP145SD0M,23 CARTAZ MINHA TURMA PROF INF,01,341.0
110104,FOR,PG23KP145SD0M,23 CARTAZ MINHA TURMA PROF INF,01,302.0
110102,JDI,PG23KP155SD0D,23 CARTAZ QUADROS NUMERICO PROF INF 5 ANOS ANUAL S,01,321.0
110104,FOR,PG23KP155SD0D,23 CARTAZ QUADROS NUMERICO PROF INF 5 ANOS ANUAL S,01,622.0
110102,JDI,PG23KP155SD0M,23 CARTAZ MINHA TURMA PROF INF 5 ANOS ANUAL SAE,01,321.0
110104,FOR,PG23KP155SD0M,23 CARTAZ MINHA TURMA PROF INF 5 ANOS ANUAL SAE,01,622.0
110102,JDI,PG23LA114SD00,23 LV ALUNO INF 1 ANO 4O BI SAE,01,68.0
110102,JDI,PG23LA121SD00,23 LV ALUNO INF 2 ANOS 1O BI SAE,01,303.0
110102,JDI,PG23LA122SD00,23 LV ALUNO INF 2 ANOS 2O BI SAE,01,4.0
110102,JDI,PG23LA123SD00,23 LV ALUNO INF 2 ANOS 3O BI SAE,01,356.0
110102,JDI,PG23LA124SD00,23 LV ALUNO INF 2 ANOS 4O BI SAE,01,108.0
110102,JDI,PG23LA131SD00,23 LV ALUNO INF 3 ANOS 1O BI SAE,01,1408.0
110102,JDI,PG23LA132SD00,23 LV ALUNO INF 3 ANOS 2O BI SAE,01,117.0
110102,JDI,PG23LA133SD00,23 LV ALUNO INF 3 ANOS 3O BI SAE,01,524.0
110102,JDI,PG23LA134SD00,23 LV ALUNO INF 3 ANOS 4O BI SAE,01,228.0
110102,JDI,PG23LA141SD00,23 LV ALUNO INF 4 ANOS 1O BI SAE,01,340.0
110102,JDI,PG23LA142SD00,23 LV ALUNO INF 4 ANOS 2O BI SAE,01,116.0
110102,JDI,PG23LA143SD00,23 LV ALUNO INF 4 ANOS 3O BI SAE,01,91.0
110102,JDI,PG23LA144SD00,23 LV ALUNO INF 4 ANOS 4O BI SAE,01,183.0
110102,JDI,PG23LA151RV00,23 LV ALUNO INF 5 ANOS 1O BI REDE VIVO,01,223.0
110102,JDI,PG23LA151SD00,23 LV ALUNO INF 5 ANOS 1O BI SAE,01,129.0
110102,JDI,PG23LA152SD00,23 LV ALUNO INF 5 ANOS 2O BI SAE,01,536.0
110102,JDI,PG23LA153SD00,23 LV ALUNO INF 5 ANOS 3O BI SAE,01,94.0
110102,JDI,PG23LA154SD00,23 LV ALUNO INF 5 ANOS 4O BI SAE,01,288.0
110102,JDI,PG23LA212SD00,23 LV ALUNO EF1 1O ANO 2O BI SAE,01,3.0
110102,JDI,PG23LA215DBI0,23 LV ALUNO EF1 1O ANO ANUAL DB INGLES,01,750.0
110104,FOR,PG23LA215DBI0,23 LV ALUNO EF1 1O ANO ANUAL DB INGLES,01,181.0
